,omni_id,date,century,dominant_color,dominant_color_family,palette,description,sentiment,image_url
659,9014084,1788,18,#e1dbc9,Whites,"['#e7e0ce', '#eae7d6', '#e5e3d0', '#e4e1ce', '#e2dfcc', '#e1dbc9', '#f6f4eb', '#eeeada', '#e9e4d2', '#e7e4d1', '#e5decc', '#d4cebc']","pierre-paul prudhon was a romantic painter and draftsman dearly admired by eugne delacroix. he is known for his classical mastery of the female figure and worked primarily on allegories, scenes from ancient mythology, and portraits. in the abduction of europa, one of the few prints prudhon published, the delicacy of the etching is evident. in this seemingly unfinished print, the naked europa holds onto the bull in profile, with only her face elaborately rendered. the second and final state includes a publication inscription in the upper margin and the artists signature at the bottom.",3,"https://lakeimagesweb.artic.edu/iiif/2/22b27520-1094-e322-1896-51011a11dd8a/full/6000,/0/default.jpg"
660,9014098,1804,19,#929588,Grays,"['#9da399', '#989d91', '#929588', '#91998e', '#828b81', '#7a8379', '#6e7b75', '#64716b', '#5c6962', '#3e4b46', '#969a8c', '#899288']","a study for the figure of divine vengeance in prudhons celebrated paintingjustice and divine vengeance pursuing crime , the head of vengeance, who pursues crime as an agent of justice, brilliantly reflects the artists stated aim for the painting: to give a commotion to the soul.although the drawings blue paper has faded almost completely to gray, the works expressive power remains intact.",0,"https://lakeimagesweb.artic.edu/iiif/2/3de8131a-6102-ec64-0094-e6ec7fcaea13/full/6000,/0/default.jpg"
661,9014099,1915,20,#77767b,Grays,"['#deddc0', '#9b9996', '#735b4c', '#373737', '#342d2b', '#2c2b2a', '#262929', '#232322', '#1b1b1b', '#77767b', '#4e4037', '#395852']","early in his career, diego rivera enjoyed a brief but sparkling period as a cubist painter. after years of rigorous art training in mexico city, he traveled throughout europe from 1907 to 1910. in l9l2 rivera settled in paris, where he befriended other emigr avant-garde artists, such as amedeo modigliani and piet mondrian. during world war l, he became a leading member of a group of cubists that included albert gleizes, juan gris, and jean metzinger. the subject of this portrait is riveras lover at the time, marevna vorobv-stebelska, a russian-born painter and writer. photographs of the sitter, which show her distinctive bobbed hair, blond bangs, and prominent nose, reveal riveras gifts of observation. seated in an overstuffed armchair, she turns away from the book she holds in her lap, as if momentarilyperhaps angrilydistracted. vorobv-stebelska is stylishly dressed in a gold-brocade bodice, white sleeves, and a dress whose shape",0,"https://lakeimagesweb.artic.edu/iiif/2/7e327554-cb76-cafc-e59b-b9f07afb7b42/full/6000,/0/default.jpg"
662,9014111,1914,20,#313c3c,Grays,"['#eff1f0', '#d9dbda', '#cdcfd0', '#929797', '#e6e8e8', '#e0e2e1', '#dde0de', '#d2d4d4', '#c8cacb', '#c2c6c6', '#bdc0c0', '#313c3c']","paul manship designed indian and pronghorn antelope to span the length of the mantelpiece in his new yorkcity apartment. he expertly used the negative space created by the separation of the hunter and his prey to capture the drama of the hunt. the work represents a compromise between historical artistic traditions and modern tendencies toward abstraction: the smooth planes and stylized renderings recall ancient greek statues, while the arresting linear design and suggestion of movement reflect manships own innovations. small-scale statuettes such as these were popular for interior decoration, and manships style was immediately accepted by the public.",1,"https://lakeimagesweb.artic.edu/iiif/2/1dde458d-dacc-946b-9f4a-5f7cab9f548c/full/6000,/0/default.jpg"
663,9014122,1797,18,#1b1a17,Blacks,"['#f0efe9', '#c9c7c0', '#5c5b57', '#54534e', '#484743', '#383733', '#f9f8f2', '#93928c', '#7d7c77', '#6b6a65', '#2b2a27', '#1b1a17']","one of only a handful of prints firmly attributed to pierre-paul prudhon, phrosine and mlidore illustrates a particularly sensual scene in gentil bernards poem of the same name. after phrosine is separated from her lover mlidore by her jealous brothers, he becomes a hermit on a nearby island. driven by her passion, phrosine swims across the strait and collapses from exhaustion. here prudhon depicted the moment mlidore awakens his beloved with his warm embrace. unfortunately for the lovers, the story ends tragically. phrosine drowns while trying to return to the island, and overcome with despair, mlidore takes his own life.",0,"https://lakeimagesweb.artic.edu/iiif/2/ddf04e40-7931-3173-5d0f-99321722fe76/full/6000,/0/default.jpg"
664,9014123,1822,19,#e8e5df,Whites,"['#ece9e1', '#eae7e1', '#e8e5df', '#e5e3dc', '#aba79f', '#605b56', '#47433f', '#e9e6e0', '#e8e4dd', '#e4e0d7', '#d8d4cc', '#78746c']","many artists viewed lithography as a tool that would allow them to reproduce paintings and spread their fame. in contrast, pierre-paul prudhon was an artist who created prints as unique works of art. working in the period following the french revolution, his embrace of sensual and classical allegorical figures was initially at odds with the prevailing patriotic and military mood in france. however, the escapist quality of his prints soon gained popularity and fame.",0,"https://lakeimagesweb.artic.edu/iiif/2/054c5bfd-94a6-335c-355d-bfa33d164fbb/full/6000,/0/default.jpg"
665,9014173,1928,20,#d3cfbc,Grays,"['#dcd9ca', '#d3cfbc', '#d0cdb9', '#cfcbb6', '#b2af9b', '#cfc6b1', '#c8c4b0', '#c1baa5', '#bdb29c', '#ada28d', '#9f9c8c', '#6a6459']","the chicago yacht club, first organized in 1869 to encourage and promote the sport of yacht sailing and building, quickly grew to 350 members and a fleet of 50 yachts by 1901.  the first modest clubhouse was erected in 190102 on pylons in the lake at the end of monroe street.  by the mid-1920s the club wanted to undertake a new building that would be the most luxurious yacht club in the world, in harmony with the prestigious nearby buildings of the field museum and shedd aquarium.burnham brothers was commissioned to design the lakeside building.  their ambitious plans, costing upwards of $2.5 million, were disputed by robert mccormick and other owners of michigan avenue lots.   legal maneuvering reached the superior court of illinois in october 1928.  although the club won and could have proceeded, precious time had been lost.  the old building had been torn down, but with worsening economic situation, any notion of new construction c",0,"https://lakeimagesweb.artic.edu/iiif/2/d52bebc7-8ae8-895e-5bb9-b467d8967b46/full/6000,/0/default.jpg"
666,9014177,1917,20,#f4f4f3,Whites,"['#f7f7f6', '#f3f3f2', '#c1c1c0', '#999997', '#6b6b6b', '#555555', '#f4f4f3', '#f2f2f0', '#f0f0ee', '#a0a09f', '#9d9e9c', '#424243']","william hunt diedrich consistently sought to capture dynamic imagery in his works, most often through compositions featuring animals engaged in combat or play. this fire screen represents one of the artists most powerful realizations of this goal. against a finely wrought background of wire mesh, a cut-steel wolf and goat are entwined in a circular dance of death. the jagged edges of the animals tails and fur not only add to the malevolence of their combat but also function as the tabs that attach the silhouettes to the screen. the wavelike rhythm of the screen adds to the dramatic impression of continuous movement.",-1,"https://lakeimagesweb.artic.edu/iiif/2/a2e13d96-4591-db1d-c336-bb4ceda95fd8/full/6000,/0/default.jpg"
667,9014209,1550,16,#e3ddd2,Whites,"['#e8e3d7', '#e3ddd2', '#d4cfc4', '#beb9af', '#aca99f', '#827f79', '#74716b', '#4b4945', '#ede8dd', '#a09c93', '#918e86', '#66645e']","ren boyvins jupiter and antiope is one of his anatomically ambitious reproductive prints based on the work of luca penni. it illustrates a story from greek mythology. boyvin depicted antiope resting in a classical pose, with her arm overhead, as jupiter, in the form of a satyr, stands over her, gesturing to the putto at antiopes side not to wake her. the figures are characterized by their accentuated muscles and distorted anatomy, a style typical to the school of fontainebleau, whose artists were known for their attenuation of the body to create graceful, expressive forms.",1,"https://lakeimagesweb.artic.edu/iiif/2/8410afa2-ee25-55f2-38a6-53bbbfb27711/full/6000,/0/default.jpg"
668,9014213,1545,16,#b6ad97,Grays,"['#b6ad97', '#6d6759', '#464137', '#3c372e', '#2b271f', '#cbc4b3', '#c2baa6', '#97907f', '#817a6b', '#5c564a', '#514c40', '#353229']","italian mannerist artists such as rosso fiorentino  who worked on the painting and stucco decoration of the french royal palace of fontainebleau established a courtly style of attenuated elegance and refinement in the period 1530-60. the achievements of this so-called first school of fontainebleau were documented and disseminated by prints, sometimes by the masters themselves. this rich engraving is based on a now-lost drawing by fiorentino of about 1530/32, perhaps for a sculptural relief for the abbey of cluny, the patron saints of which were peter and paul. this print is of particular interest as it was created, not at the time in fontainebleau., but a generation later by a parisian engraver, and suggests the lasting influence of the decorative projects broadcast through prints.",1,"https://lakeimagesweb.artic.edu/iiif/2/5825e708-8406-7dc4-34ee-5e9d28c481b9/full/6000,/0/default.jpg"
669,9014227,1908,20,#67604a,Grays,"['#d7b577', '#cfad70', '#948363', '#7f7358', '#daba7b', '#d4b274', '#cba86b', '#bfa069', '#ab9268', '#9f8864', '#8c7c5f', '#67604a']","daniel h. burnham's renowned  plan of chicago  of 1909 was the first comprehensive metropolitan plan in america. one of the many views executed by jules guerin to illustrate burnham's ideas is this proposal for a civic center. never undertaken, the imposing classical structure would have been the centerpiece of a major new development at halsted and congress streets.",-1,"https://lakeimagesweb.artic.edu/iiif/2/257cd21b-060b-5909-1f8f-7b167ca482fd/full/6000,/0/default.jpg"
670,9014235,1907,20,#818177,Grays,"['#d1c7ac', '#a59d89', '#917760', '#88877c', '#818177', '#cdc2a8', '#cbbea4', '#c7bca3', '#c3b69d', '#948a79', '#78766a', '#6c6a5f']",architects daniel h. burnham and edward h. bennett created a master plan for chicago published in 1909 proposing that chicago could be as beautiful as any european city as well as commercially successful. spectacular presentation drawings were executed to help convey the ideas in the  plan of chicago.  some of the most beautiful visions for the future city were executed by new york renderer jules gurin.,2,"https://lakeimagesweb.artic.edu/iiif/2/b67769db-e25f-9449-1cb6-49951fa0d185/full/6000,/0/default.jpg"
671,9014253,1483,15,#e0d4bc,Whites,"['#e4d9c3', '#decfb4', '#dbcdb3', '#b5a992', '#9c8f7a', '#f0ece2', '#e0d4bc', '#d7cab1', '#d5c6a9', '#d3c2a4', '#c9bca2', '#70644f']","when is a book illustration not a book illustration? these leaves  were removed from their original texts in the early twentieth century and grouped into portfolios celebrating fifteenth and sixteenth-century book illustrations. yet the saint otilia bears an early owners mark from her previous life, and this viewer or another early user has augmented the saints halo; the border of the altar showing christs resurrection; and the muscles on the soul escaping the mouth of hell in otilias vision. in contrast, jost ammans book boasted many woodcuts with spaces intentionally left blank for viewers to complete with their personal coats of arms, an option not realized on this particular sheet.",0,"https://lakeimagesweb.artic.edu/iiif/2/31a198ae-f2e8-580c-7fd0-93d3c8dfc5e2/full/6000,/0/default.jpg"
672,9014283,1989,20,#8a7a64,Grays,"['#ada79b', '#a29989', '#9e9585', '#988d7c', '#7c6d56', '#a69e90', '#a19686', '#948470', '#8e826f', '#8a7a64', '#83725b', '#665843']","felix gonzalez-torress work is consistently characterized by a sense of quiet elegy. one of the defining moments in his widely influential career, untitled can be considered a self-portrait in the form of words and dates. first realized in 1989, the work expanded with subsequent installations until the artists premature death in 1996, and can continue to shift in ongoing manifestations. the portrait joins historical events and enigmatic personal milestones into a running text placed close to the ceiling. such an installation is reminiscent of traditional friezes carved on the faces of public architecture, including the facade of the art institutes 1893 allerton building, which includes artists names chiseled into a horizontal band. by offering clues to a personal history in a commemorative form normally dedicated to institutional use, gonzalez-torres undercuts the public and official in favor of the private and subjective, remind",-1,"https://lakeimagesweb.artic.edu/iiif/2/67918173-d5aa-6ed4-247c-b9753e49d99b/full/6000,/0/default.jpg"
